Source,Target,Type,Weight,Category
ebc2751e-68af-4044-8863-5e04bc69b82f,081e3834-84fc-44e3-9bc6-8018f279f749,community_entity,1,community_contains
ebc2751e-68af-4044-8863-5e04bc69b82f,ee27fa84-d930-44dd-85a9-b796bdd659c6,community_entity,1,community_contains
ebc2751e-68af-4044-8863-5e04bc69b82f,1a8462be-8626-45ee-b568-320fa4048551,community_entity,1,community_contains
ebc2751e-68af-4044-8863-5e04bc69b82f,4812369e-c494-45b4-bc58-fe799269d6a9,community_entity,1,community_contains
ebc2751e-68af-4044-8863-5e04bc69b82f,edbb8503-4e7a-4f2e-a34a-6b2aec7e0b26,community_entity,1,community_contains
ebc2751e-68af-4044-8863-5e04bc69b82f,d006ba19-da74-4677-8a58-f470d5736ae4,community_entity,1,community_contains
ebc2751e-68af-4044-8863-5e04bc69b82f,66070e1e-2a65-4ff6-a356-2d46a3d3ba6c,community_entity,1,community_contains
ebc2751e-68af-4044-8863-5e04bc69b82f,56ffd54d-b6d7-419e-abf8-7735d8cc2e75,community_entity,1,community_contains
ebc2751e-68af-4044-8863-5e04bc69b82f,f3dc5ef5-8af0-44a0-946b-7e857587302c,community_entity,1,community_contains
ebc2751e-68af-4044-8863-5e04bc69b82f,9943ed93-e1fa-4a19-83ff-2a8d2c61a5cd,community_entity,1,community_contains
ebc2751e-68af-4044-8863-5e04bc69b82f,bded3357-de12-4063-9720-930f68d4cb26,community_entity,1,community_contains
ebc2751e-68af-4044-8863-5e04bc69b82f,f27137d3a6af0576ba9f86633927ed4ed3740b65361c610a36e775fc48b6383241d896786996c04961b8e081b45dea62c7326b28b7bc5cc120789e8f928591d2,community_chunk,1,community_contains
ad89b805-51f1-4c8e-b552-9f954e9f2e8c,2b313278-10f5-4432-b130-01f0743740ee,community_entity,1,community_contains
ad89b805-51f1-4c8e-b552-9f954e9f2e8c,dec1731f-d670-490c-a3fb-004fd193be4d,community_entity,1,community_contains
ad89b805-51f1-4c8e-b552-9f954e9f2e8c,f27137d3a6af0576ba9f86633927ed4ed3740b65361c610a36e775fc48b6383241d896786996c04961b8e081b45dea62c7326b28b7bc5cc120789e8f928591d2,community_chunk,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,26f0164d-ea19-4996-8d77-2c79c7fa0c8e,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,94eb6286-0aea-4d52-91e4-f11cb2a87827,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,1fa86254-9f74-4b01-9e70-1321c8d26895,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,8b6b988c-5f63-42e6-b04f-c78eb64af080,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,fe00b0ce-0398-4e59-b7a1-4701c833d447,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,5a620689-ba58-46cf-970e-b7d4dcf47cfd,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,0b571cd7-363f-43f0-b407-8841028f73f6,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,ed4e465c-7ed7-44c3-9b6b-b39518eecf15,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,0fdc1d18-c70b-448a-839c-a74961da235e,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,9177d481-fbbe-48a9-b00f-f943765dde4a,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,8f17604c-0e59-43e9-90b3-5f636dc717fc,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,f48d31cf-2d1c-48cd-ae0a-6487479c055d,community_entity,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,7b4e7c6cdeb25e0b3122ae6102b1614a7fa26e2774f47c5af2b63f9dc730d8943d2613840ad154927874d9f0f801fc7c1a53bbc2906b390534de2ba24ac577d1,community_chunk,1,community_contains
fcc6b541-2791-4926-8bd7-3df748a0ae75,fcd52633400f60bbfb1d46151f08400d2dd7422d92e514e060c0591c285c2330e224a65d3a30610bea30850f76e0f7e1c05f11e7c71ed1e0c7ed4db1d80a5268,community_chunk,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,b511a3bb-a065-44d4-83c0-4b082463bcfd,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,793877c3-e6a2-41da-ad4c-7d6315cfb560,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,2f900b37-65e7-47ad-af1c-0d65e3002e5c,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,64aca0f9-73da-469d-b700-942c0e0e0f73,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,fd7e06b9-24fa-4095-bd6d-808662e8ee13,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,82a60878-6ee8-46b3-8d3f-0b97a9884815,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,ce281494-e443-4207-b1fa-8cfe4470d3c5,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,d06efbc9-ae6c-4ae6-88ac-6d35ae8c3362,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,e434acda-fdbb-48c8-a876-dd94226dd8a8,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,737c15ba-37b0-49c1-b662-0b39dbbb72bd,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,e185e9cd-d016-42c6-bc65-92c4bd6d444e,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,19c9c08d-d402-4a4d-95fe-2ca3c359b2ed,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,c1cc69fc-eb88-4444-b5ab-5f4c9cd8cc45,community_entity,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,06626a8bf437d9ff039f9da18900405390479566802f504c817d034e7e24f6d589f621d1cae473075196ebe217a266b0d41f20f26ead73f254580f848a1d3387,community_chunk,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,55c9216082a95c84b1cf56f5f82991f929240e16dda4a91abc17acd88769d6cbfaf0e4d775b9e46df3fc923ac84a7a568b4e3246fe29accc340d93c5e17f27f2,community_chunk,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,7f2cdfbadc7361def7f78cb21023b35e9292f699c3d61b4ec96db124e27cc04c0c42277c40e35f818f7e0fe4ea58e473ac3a99a72a575362b0f8c7513e8fbf7f,community_chunk,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,9ed73c3fa03f83895a135beea0b9167417e1259afd8d6a2995037542ed2b04b6c11d37acdfa4bd0c280f586919f89c51a6bab22295153fd5f74f0faaccffd271,community_chunk,1,community_contains
e63dbfb2-0b7b-4da2-b729-e74b50652736,adb58fb2ac4dc2e636420a23765cd5f718dd4f88e00555d7aa84533fc852b568bd9b80d652ce717022631ce0aeb9d9b625d6d8020e55b7eb40d912c43dc13616,community_chunk,1,community_contains
f3698108-c79d-4513-b389-218588a2818e,1a0fd8e3-7161-4cf7-9349-801984a76324,community_entity,1,community_contains
f3698108-c79d-4513-b389-218588a2818e,2aebd45c-a49a-4c84-8295-0dd8cdec41ab,community_entity,1,community_contains
f3698108-c79d-4513-b389-218588a2818e,05cdf341-25d4-4d8f-8307-e86aa0655aee,community_entity,1,community_contains
f3698108-c79d-4513-b389-218588a2818e,1c9780c3-0739-4f6d-8a39-ef560ffbd6e2,community_entity,1,community_contains
f3698108-c79d-4513-b389-218588a2818e,d143ab5c6f2a538e54720bdc2ae80a015cce089a63d4c7f12619ae642eda3c739d2fc658a938614c381f84a363055da78b699bbb31aa55668aea66b21e4805bc,community_chunk,1,community_contains
0514da31-cc8c-4a78-91be-503321df3f86,30d50d1d-b158-4d37-ba49-f12cdd58297a,community_entity,1,community_contains
0514da31-cc8c-4a78-91be-503321df3f86,73c24291-a065-49c7-b580-9050cdc23ad1,community_entity,1,community_contains
0514da31-cc8c-4a78-91be-503321df3f86,adb58fb2ac4dc2e636420a23765cd5f718dd4f88e00555d7aa84533fc852b568bd9b80d652ce717022631ce0aeb9d9b625d6d8020e55b7eb40d912c43dc13616,community_chunk,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,cef43f52-100a-409b-8855-34cf9ee5e0b9,community_entity,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,909d74da-682e-4d7f-9f3a-4471eaeae68f,community_entity,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,b2676711-7835-411a-8a64-77de6473552c,community_entity,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,d25247b4-986d-43cf-92ee-540ad03f1c41,community_entity,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,fa02e37d-7919-484e-a8ec-6bf097f4fb54,community_entity,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,eb971bf0-ba94-4b8d-950b-4b2715cd5d43,community_entity,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,cab607ec-002a-402d-a1ac-590d885ac7fc,community_entity,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,b9b96540-16dc-4dc7-b388-d8d67027a7eb,community_entity,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,5a863c2d-8865-4a6f-a9c1-3d45baa71344,community_entity,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,d2fbcf7a-4ac2-4f2f-b075-1cbfb5c995cd,community_entity,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,01b2f162b7fc41e1b57dad94b752b0c3d2ca5a92d1b1cffeebbfa8456706781606189bed106dfd66542b364d3ae966463ead086fa23533b49d975fbcad7f77d9,community_chunk,1,community_contains
2166be15-b688-4c1c-9cc1-2a40c346aaa7,4a68b919c4c781ccd28999ce6e49433dc29d2c020b6db5597567299ec590e8ddc77f693954076d74a3a6038d2d5b18bfbe3ddf7452fbfed145f4d08b55b32233,community_chunk,1,community_contains
f472aea0-c1fb-4889-913b-cea237413222,b162442a-a88f-425b-b117-394c3312056d,community_entity,1,community_contains
f472aea0-c1fb-4889-913b-cea237413222,3f059b6c-f8ce-4654-98c0-dee074f40063,community_entity,1,community_contains
f472aea0-c1fb-4889-913b-cea237413222,64fe3f31-6492-4045-967d-c74c7947d2ad,community_entity,1,community_contains
f472aea0-c1fb-4889-913b-cea237413222,9da2d575-f587-4d75-9e31-44d4d9119cea,community_entity,1,community_contains
f472aea0-c1fb-4889-913b-cea237413222,4a68b919c4c781ccd28999ce6e49433dc29d2c020b6db5597567299ec590e8ddc77f693954076d74a3a6038d2d5b18bfbe3ddf7452fbfed145f4d08b55b32233,community_chunk,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,24bb1b48-dbeb-4ee7-9a2a-e65c651061a4,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,8edc278c-9a2e-441a-81ca-a6bf0c8706dd,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,f96a9bbf-547d-42df-9bf1-6e7a244efc05,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,3bc7256e-d96e-4a52-832d-167e25620f00,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,9717faee-badf-4caa-86ea-6265a69a3fa5,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,c44fe78d-63b9-46dd-aa8b-11dc24887035,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,6725cd34-aeb3-4b27-a4b0-f4b4ef8f33b2,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,a89bc3fc-dfe7-49b5-91d1-9fdd8a52b882,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,a0b09077-b667-4ade-a5a3-a87684fe0c90,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,995d1325-00be-4c2d-a821-2f5197d3cdbc,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,3b56f555-9962-41c8-b421-bc1599e0ef3a,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,fee09dfb-8d8e-4c88-a143-c33325e905bf,community_entity,1,community_contains
a32040ad-32e9-4af2-b1ef-63933f202f90,37d97c622365f841418608936d8c4aed1956f90742820abb6d399dbcd904be73782aed71112a0c0e81d616fdf7e7ddb9f6661c13e981f8b6d1329738f6c44259,community_chunk,1,community_contains
07a6e5b6-bd8b-4d0b-b951-8397e3cac55a,f0c2a90f-4f17-4d65-8fe7-542aa26c86da,community_entity,1,community_contains
07a6e5b6-bd8b-4d0b-b951-8397e3cac55a,7510145e-d752-440f-88e8-8099be422419,community_entity,1,community_contains
07a6e5b6-bd8b-4d0b-b951-8397e3cac55a,4a68b919c4c781ccd28999ce6e49433dc29d2c020b6db5597567299ec590e8ddc77f693954076d74a3a6038d2d5b18bfbe3ddf7452fbfed145f4d08b55b32233,community_chunk,1,community_contains
31809e64-993b-4672-a26e-19dbf4f36536,eeb3b2b0-8c06-49f6-a60d-05f31c0411e2,community_entity,1,community_contains
31809e64-993b-4672-a26e-19dbf4f36536,319e9627-a8ef-495a-8c52-d4416019b3cf,community_entity,1,community_contains
31809e64-993b-4672-a26e-19dbf4f36536,8613a477-0c40-4705-b325-2386f53f7701,community_entity,1,community_contains
31809e64-993b-4672-a26e-19dbf4f36536,9e705c1b-1dc9-4cc7-808e-5dec5bbb5d12,community_entity,1,community_contains
31809e64-993b-4672-a26e-19dbf4f36536,a8f4782e-6153-4962-ab93-75424c1f220c,community_entity,1,community_contains
31809e64-993b-4672-a26e-19dbf4f36536,54d9d070-0e51-4288-89bb-715736ddc95e,community_entity,1,community_contains
31809e64-993b-4672-a26e-19dbf4f36536,84048754-edc3-42b3-b638-41698ad21d59,community_entity,1,community_contains
31809e64-993b-4672-a26e-19dbf4f36536,ae537033-9f6b-4aac-b3f5-f61046890ec1,community_entity,1,community_contains
31809e64-993b-4672-a26e-19dbf4f36536,52f039d8df41d8ef51a2fa96da9382048ae07f0c530332ecf1cbe5c82aacc14572314ff4ab63c8f89c0e4373ce6144fccd3095ca58804ca0d80fcfd85faee41b,community_chunk,1,community_contains
31809e64-993b-4672-a26e-19dbf4f36536,d71a1297e87b844c19e7760a007680aa86930cbaed36e05b91972e837039fa43a994c16ba0e6b8f3da9de31c799503cebee77c63dff953ac09e7fb054ae9ade8,community_chunk,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,14b0977e-9862-4c85-9a3b-ad95da07b14e,community_entity,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,e58e9b1a-7123-4d56-8a89-ebf5131d66e6,community_entity,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,bc96c79f-db32-4d9a-b81a-82c829ef3e4b,community_entity,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,5e2217c4-14c1-4e81-b4a9-d425aef2b7f2,community_entity,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,e079ece6-e533-4d5d-b264-945e4788a55d,community_entity,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,96066dee-20a8-4499-9c6e-ada5fb0b9de3,community_entity,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,65f2e436-bfda-4f32-939a-22479fc67c82,community_entity,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,06d8eb80-9c93-412e-bc46-3360c12d3c23,community_entity,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,fc23abfd-3f79-401c-9f69-87a168608095,community_entity,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,3b790bd4-8839-4c59-8077-bdcaf57d5015,community_entity,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,afb0b62f-f8fb-47d6-b84b-b6411cb94c58,community_entity,1,community_contains
0c25ea96-4812-4a2a-99bb-05233408b3ac,fd0c0a4b7afe7c0d37804a97acade5f90d0317202f7120030ceb7080a7c3c8171f5d5bb2a947b14441cf940e78b7dc930abb11c591c86c451739a5ba03237020,community_chunk,1,community_contains
f703ea7b-3543-4cce-9501-b1b4479fcccb,f8aa0f1d-8e41-4b37-857a-9005836568f2,community_entity,1,community_contains
f703ea7b-3543-4cce-9501-b1b4479fcccb,bdfd88ab-68ba-4a0b-9d8e-5fd56e6d5f0f,community_entity,1,community_contains
f703ea7b-3543-4cce-9501-b1b4479fcccb,7b4e7c6cdeb25e0b3122ae6102b1614a7fa26e2774f47c5af2b63f9dc730d8943d2613840ad154927874d9f0f801fc7c1a53bbc2906b390534de2ba24ac577d1,community_chunk,1,community_contains
6026e32e-b7aa-4aaf-9abd-b53e54c9062c,3171f443-123e-4be1-85c1-734706b8ebba,community_entity,1,community_contains
6026e32e-b7aa-4aaf-9abd-b53e54c9062c,a76e3b99-a0c8-433c-9a99-416e796a420a,community_entity,1,community_contains
6026e32e-b7aa-4aaf-9abd-b53e54c9062c,3f3482c0-527a-4ed9-a40e-e736673aeeb5,community_entity,1,community_contains
6026e32e-b7aa-4aaf-9abd-b53e54c9062c,5efa25ab-026a-4440-aed6-9036a3a17afc,community_entity,1,community_contains
6026e32e-b7aa-4aaf-9abd-b53e54c9062c,24cb70c9-31ff-49ba-9c28-55432a0857a1,community_entity,1,community_contains
6026e32e-b7aa-4aaf-9abd-b53e54c9062c,bd2d56b7-a5ac-4a41-a778-dafef449b799,community_entity,1,community_contains
6026e32e-b7aa-4aaf-9abd-b53e54c9062c,b1428d0e93ff3de1d2002860a4210d98267103b40d5cc8e2ebea9c48ec7a8e0479b626418f293a91cb885ac5a5deb9e1d81b96767f8daa0a210ea2634fa23295,community_chunk,1,community_contains
6026e32e-b7aa-4aaf-9abd-b53e54c9062c,fd0c0a4b7afe7c0d37804a97acade5f90d0317202f7120030ceb7080a7c3c8171f5d5bb2a947b14441cf940e78b7dc930abb11c591c86c451739a5ba03237020,community_chunk,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,47ce24d6-7f0a-4fd0-bf30-2ab5ad948e7e,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,e4d42471-fc39-488e-98d1-12704967f6e9,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,fda116fe-365a-4102-8116-e10d48f4606e,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,5222c5f2-cc6b-4e13-9d60-2bf9c99d510d,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,3bd2a9d6-c144-4ae9-84e0-e8609bf2147d,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,d4934302-3036-4a77-be74-05693eadffe4,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,d933170e-010f-4f31-be61-463a58158731,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,c799aa30-87f6-4ade-b395-375e3d67ef2b,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,fca62d85-fc72-4949-80aa-dfa6c3fac625,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,96c8f8d7-9b8d-42ab-a32b-5505d5a65ea5,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,89514506-229a-4caa-8c8a-951d5c4c8d72,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,2aacafc3-89e7-476a-8d42-9f4c70e5910b,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,bdda7ed0-053a-4609-a80b-4480b7f5f45b,community_entity,1,community_contains
2099cab0-1a68-4552-83da-de19e2efb557,4c719ed369938af023ac2508f7ce537433b66a3d710b550f23b33aab90d96ec789839f16718d4f4a8add370b67e087e7f528c927bdf6c8c90158c0b9eae756fe,community_chunk,1,community_contains
56f069b8-b429-4df8-881b-f03f9c030a68,bb51b330-90da-4fab-8fbb-ff014f1ac182,community_entity,1,community_contains
56f069b8-b429-4df8-881b-f03f9c030a68,f6c84bba-1337-402a-a762-5c725a30c0ee,community_entity,1,community_contains
56f069b8-b429-4df8-881b-f03f9c030a68,4c719ed369938af023ac2508f7ce537433b66a3d710b550f23b33aab90d96ec789839f16718d4f4a8add370b67e087e7f528c927bdf6c8c90158c0b9eae756fe,community_chunk,1,community_contains
d9b682c4-c51a-4d0f-858f-f7d7603e6809,95ecdc62-1f79-427f-98d1-2268afb93216,community_entity,1,community_contains
d9b682c4-c51a-4d0f-858f-f7d7603e6809,d40c20c2-8e84-47d0-8573-ffcaf540933e,community_entity,1,community_contains
d9b682c4-c51a-4d0f-858f-f7d7603e6809,5b1ec121-f3f1-423a-b19f-b6bfb674361e,community_entity,1,community_contains
d9b682c4-c51a-4d0f-858f-f7d7603e6809,cc8f93845808ad63b90f0780f543f7adebfa05922f4049f5c9362300b523d6096041a069c3d69085de79c0af4749b41fa8821cfe092b7e9183112ed7b0f73cc6,community_chunk,1,community_contains
d9b682c4-c51a-4d0f-858f-f7d7603e6809,d471dc8504502fbf0acea9ef160d2222d31f12bd78b2c76c7552420916988ff21e91b8118d3fcfafc39aa460f27c3828548a206b523fc582c8f39595293818fe,community_chunk,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,dfdecb1e-2d55-4b60-bb52-d02e92846646,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,b604f564-a316-4cec-aed3-4387020a6102,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,b7341e1b-c230-40e7-87a3-da54d6169316,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,bcf7452e-4c94-4f76-926f-d1a3600c148d,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,b99c1a85-8d67-40f1-8016-18f2704e0805,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,c42d74de-946e-4079-91b3-420cf9f7a9d6,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,ab5adf62-a136-4770-8511-516f9898ff34,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,3109ccff-b270-48c6-8031-4ffe3e4f533a,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,12df3e9a-91f8-4d6a-b9df-5e3151474696,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,1bb709e0-68db-4721-a050-f69203ab2fff,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,639e9a98-d090-4038-9709-1d3d0ed2d471,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,3fc60e81-478b-4bd8-8dd0-ce5f3c11ff9b,community_entity,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,3a23ecc85864576583d6dd223d2195562f7e27428e20a9e1bbd92e098c29f87cdaeaf5e7b8676dcc0d3a22bdcb2dea4c18258d7a42fc80cf93ae80ee2b2470cf,community_chunk,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,4a68b919c4c781ccd28999ce6e49433dc29d2c020b6db5597567299ec590e8ddc77f693954076d74a3a6038d2d5b18bfbe3ddf7452fbfed145f4d08b55b32233,community_chunk,1,community_contains
416ca5ba-762a-44bc-95ca-338cde6cde12,d471dc8504502fbf0acea9ef160d2222d31f12bd78b2c76c7552420916988ff21e91b8118d3fcfafc39aa460f27c3828548a206b523fc582c8f39595293818fe,community_chunk,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,1735ce9e-48ff-4604-a2d4-11a5ae7eb2b9,community_entity,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,a1f2487a-0c86-4293-882c-7a5a3ac0d229,community_entity,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,c1b765e9-8d22-4324-8a3c-29235c527c2a,community_entity,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,9eba9149-2562-4763-b2ed-35007a130da3,community_entity,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,8e58d113-8127-4f32-8fea-f0b57fe6702b,community_entity,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,dd81dd0f-b479-4693-bead-48848b241c40,community_entity,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,e3699806-60bc-498c-8021-1653af9036d1,community_entity,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,af80ec43-415f-4bde-990f-380e092ae777,community_entity,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,b61928d8-293a-4975-a762-7413117c13f2,community_entity,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,762f112d-0b3f-4150-b0cd-eb6c93ae963b,community_entity,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,04996160-9636-4562-bab5-1d4e236d19a2,community_entity,1,community_contains
e840b0fe-0902-44cb-b727-ad5bf79cc3e2,58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,community_chunk,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,d8187505-e69d-4bcb-807b-4204c9fd97f4,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,cf8b7673-944e-498e-85d6-e5cd5ef14b0d,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,74ee62e1-86fc-4b7c-a2a6-08c11d5f541b,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,08f1b42b-56f1-4b74-a1e1-5fb34444e25f,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,3e24b14b-6804-4700-b5e0-d49f22bbc904,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,6fd3eeda-aa4c-4d19-8d4c-a425f6d19821,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,910aa169-46d8-476c-b2ad-55738df1df3d,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,2ae2ebfd-a334-4442-a6b8-638830730bdf,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,e34e5b08-9454-4a02-b2d5-6ddb66153f90,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,0ec65d28-fab6-47d2-8bcc-1c582b4fb7e4,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,030403bc-0ab7-420f-a059-ae9c5b194455,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,934d450c-d747-4d56-9816-2120c1c5d4b2,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,18c4a806-7e77-4f94-aeff-64876ebd120b,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,37d51870-0029-43c3-9295-f198833e60d4,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,28e4fa7a-870f-4dd2-ad36-fda0ce7d2921,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,a614f36e-17cb-4cea-a468-51b630859c10,community_entity,1,community_contains
6406c157-e399-4350-b36c-6a7400c397b2,9241e4bd9bdbdadd0dbb7c30415c3cf8f82547f41b833fafd2c07eb75bfb048097720c9b0967c1c81f630f8680d4411e2029cb6037802659258ce762a4a5de0a,community_chunk,1,community_contains
